99000, 1034812, 1, 0, 0
100000, 1002352, 1, 0, 0
101000, 997133, 1, 0, 0
102000, 1021332, 1, 0, 0
102999, 988488, 1, 0, 0
103999, 1008364, 1, 0, 0
105000, 1016360, 1, 0, 0
106000, 985244, 1, 0, 0
106999, 689105, 1, 0, 0
108000, 868112, 1, 0, 0
109000, 1005512, 1, 0, 0
109999, 1012728, 1, 0, 0
111000, 1013600, 1, 0, 0
112000, 1016456, 1, 0, 0
112999, 1011619, 1, 0, 0
114000, 1031680, 1, 0, 0
115000, 1031260, 1, 0, 0
115999, 995247, 1, 0, 0
117000, 1011284, 1, 0, 0
118000, 1024448, 1, 0, 0
119000, 980572, 1, 0, 0
119999, 1014774, 1, 0, 0
121000, 1033380, 1, 0, 0
122000, 1002556, 1, 0, 0
123000, 1019744, 1, 0, 0
123999, 1012960, 1, 0, 0
125000, 987208, 1, 0, 0
126000, 1018684, 1, 0, 0
127000, 999316, 1, 0, 0
127999, 720500, 1, 0, 0
129000, 703168, 1, 0, 0
130000, 1057740, 1, 0, 0
131000, 1047040, 1, 0, 0
131999, 1011975, 1, 0, 0
133000, 1024068, 1, 0, 0
134000, 1045580, 1, 0, 0
134999, 993737, 1, 0, 0
136000, 1033848, 1, 0, 0
137000, 1049136, 1, 0, 0
138000, 1012304, 1, 0, 0
138999, 1013165, 1, 0, 0
140000, 1033164, 1, 0, 0
141000, 1004324, 1, 0, 0
141999, 1022222, 1, 0, 0
142999, 1033080, 1, 0, 0
144000, 990764, 1, 0, 0
145000, 1016876, 1, 0, 0
145999, 1035447, 1, 0, 0
147000, 1010812, 1, 0, 0
148000, 1001388, 1, 0, 0
149000, 747032, 1, 0, 0
149999, 650522, 1, 0, 0
151000, 1013712, 1, 0, 0
152000, 1009020, 1, 0, 0
153000, 1025192, 1, 0, 0
153999, 1015095, 1, 0, 0
155000, 1032444, 1, 0, 0
156000, 1030764, 1, 0, 0
157000, 1017832, 1, 0, 0
157999, 1041021, 1, 0, 0
159000, 1024144, 1, 0, 0
160000, 1018360, 1, 0, 0
161000, 1049172, 1, 0, 0
161999, 1016272, 1, 0, 0
163000, 1007280, 1, 0, 0
164000, 1022996, 1, 0, 0
165000, 1021756, 1, 0, 0
165999, 1029717, 1, 0, 0
167000, 992236, 1, 0, 0
168000, 1019068, 1, 0, 0
169000, 1027268, 1, 0, 0
169999, 776316, 1, 0, 0
171000, 556912, 1, 0, 0
172000, 1027304, 1, 0, 0
172999, 1013893, 1, 0, 0
174000, 1028076, 1, 0, 0
175000, 1060988, 1, 0, 0
175999, 1030158, 1, 0, 0
177000, 1017996, 1, 0, 0
178000, 1040128, 1, 0, 0
179000, 1034804, 1, 0, 0
179999, 1032380, 1, 0, 0
181000, 1037144, 1, 0, 0
182000, 1031012, 1, 0, 0
182999, 1010350, 1, 0, 0
184000, 1012140, 1, 0, 0
185000, 1040320, 1, 0, 0
186000, 990136, 1, 0, 0
186999, 1015899, 1, 0, 0
188000, 1049488, 1, 0, 0
189000, 1015404, 1, 0, 0
190000, 1004712, 1, 0, 0
190999, 817229, 1, 0, 0
